latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
42.43097,-4.95852,326.93,2.69,1.57,2022-07-16,1246,A,75,6.1NRT,312.62,36.3,D
45.02166,9.588,333.89,1.37,1.16,2022-07-16,1246,A,79,6.1NRT,307.67,27.25,D
44.06167,2.39442,326.9,1.08,1.04,2022-07-16,1246,A,66,6.1NRT,314.55,9.04,D
45.45821,10.44905,328.77,1.53,1.22,2022-07-16,1246,A,76,6.1NRT,306.92,22.97,D
44.48228,-0.48453,326.81,1.37,1.16,2022-07-16,1249,A,72,6.1NRT,308.88,22.73,D
44.49557,-0.47168,365.4,1.37,1.16,2022-07-16,1249,A,100,6.1NRT,314.63,141.8,D
44.49239,-0.48838,354.01,1.37,1.16,2022-07-16,1249,A,96,6.1NRT,313.18,94.1,D
44.50567,-0.4755,335.69,1.37,1.16,2022-07-16,1249,A,56,6.1NRT,311.28,35.04,D
44.50249,-0.49219,338.62,1.37,1.16,2022-07-16,1249,A,74,6.1NRT,313.56,43.55,D
44.4993,-0.50895,348.13,1.37,1.16,2022-07-16,1249,A,93,6.1NRT,309.74,72.16,D
44.50784,-0.4993,359.5,1.37,1.16,2022-07-16,1249,A,90,6.1NRT,315.9,102.74,D
44.50458,-0.51602,349.77,1.37,1.16,2022-07-16,1249,A,70,6.1NRT,312.43,69.5,D
44.49804,-0.54949,342.66,1.38,1.16,2022-07-16,1249,A,89,6.1NRT,307.77,61.8,D
44.51469,-0.51984,367.52,1.37,1.16,2022-07-16,1249,A,100,6.1NRT,317.98,140.51,D
44.51143,-0.53659,371.77,1.38,1.16,2022-07-16,1249,A,100,6.1NRT,315.85,168.85,D
44.50817,-0.55333,343.39,1.38,1.16,2022-07-16,1249,A,90,6.1NRT,314.13,62.61,D
44.50489,-0.57013,323.33,1.38,1.16,2022-07-16,1249,A,45,6.1NRT,306.79,18.37,D
44.53492,-0.52753,346.55,1.37,1.16,2022-07-16,1249,A,77,6.1NRT,317.65,53.04,D
44.54503,-0.53138,342.4,1.37,1.16,2022-07-16,1249,A,62,6.1NRT,314.75,42.63,D
44.54179,-0.54816,351.47,1.38,1.16,2022-07-16,1249,A,81,6.1NRT,314.8,77.64,D
44.56389,-1.22308,331.05,1.48,1.2,2022-07-16,1249,A,60,6.1NRT,307.95,31.91,D
48.27442,14.31869,315.3,2.65,1.56,2022-07-16,1249,A,28,6.1NRT,301.32,32.06,D
48.80551,0.67029,332.52,1.07,1.03,2022-07-16,1249,A,82,6.1NRT,305.1,22.67,D
48.80316,0.65619,386.3,1.07,1.03,2022-07-16,1249,A,100,6.1NRT,311.15,187.12,D
48.8008,0.64208,326.84,1.07,1.03,2022-07-16,1249,A,73,6.1NRT,304.25,16.64,D
49.3192,2.02187,322.57,1.01,1,2022-07-16,1249,A,70,6.1NRT,307.7,10.43,D
49.31713,2.0083,326.99,1.01,1,2022-07-16,1249,A,77,6.1NRT,305.45,14.91,D
51.36885,6.71245,319.18,1.25,1.11,2022-07-16,1249,A,52,6.1NRT,301.77,12.97,D
51.367,6.69473,315.08,1.24,1.11,2022-07-16,1249,A,0,6.1NRT,298.79,7.31,D
51.1669,3.81802,320.52,1.03,1.02,2022-07-16,1249,A,58,6.1NRT,302.44,10.39,D
51.16502,3.80346,327.59,1.03,1.02,2022-07-16,1249,A,61,6.1NRT,306.36,17.83,D
51.17589,3.81503,320.38,1.03,1.02,2022-07-16,1249,A,43,6.1NRT,304.34,9.97,D
51.04276,2.29803,328.79,1,1,2022-07-16,1249,A,61,6.1NRT,303.96,15.29,D
51.86346,4.58742,319.43,1.09,1.04,2022-07-16,1249,A,67,6.1NRT,300.12,11.18,D
42.14406,-7.34316,325.69,3.49,1.76,2022-07-16,1425,A,79,6.1NRT,304.26,98.57,D
42.13664,-7.34798,323.61,3.49,1.76,2022-07-16,1425,A,77,6.1NRT,303.27,82.81,D
51.98666,4.16655,321.93,1.07,1.03,2022-07-16,1249,A,67,6.1NRT,296.95,13.16,D
52.00337,4.22484,324.05,1.07,1.03,2022-07-16,1249,A,74,6.1NRT,301.36,15.06,D
51.95395,0.3638,322.56,1.02,1.01,2022-07-16,1249,A,70,6.1NRT,305.3,12.42,D
53.20573,-0.88097,318.42,1.04,1.02,2022-07-16,1249,A,71,6.1NRT,300.42,8.11,D
54.84299,-1.72852,313.87,1.04,1.02,2022-07-16,1249,A,57,6.1NRT,297.9,4.72,D
35.00371,-5.45608,328.41,3.95,1.85,2022-07-16,1425,A,81,6.1NRT,312.38,69.63,D
35.04424,-5.62764,339.51,3.85,1.83,2022-07-16,1425,A,89,6.1NRT,306.57,189.83,D
35.04143,-5.67655,324.38,3.82,1.83,2022-07-16,1425,A,45,6.1NRT,306.28,46.99,D
34.99547,-5.42366,325.75,3.97,1.85,2022-07-16,1425,A,75,6.1NRT,311.34,43.9,D
34.99364,-5.46357,328.51,3.95,1.85,2022-07-16,1425,A,81,6.1NRT,310.42,70.86,D
35.01879,-5.63327,328.04,3.85,1.83,2022-07-16,1425,A,81,6.1NRT,304.4,81.65,D
35.01649,-5.67954,344.56,3.82,1.83,2022-07-16,1425,A,92,6.1NRT,304.69,257,D
35.03524,-5.63486,338.62,3.85,1.83,2022-07-16,1425,A,89,6.1NRT,305.04,178.5,D
35.06812,-5.6384,324.72,3.85,1.83,2022-07-16,1425,A,54,6.1NRT,307.55,47.19,D
35.42221,-5.69733,333.04,3.85,1.83,2022-07-16,1425,A,85,6.1NRT,305.09,146.64,D
35.42042,-5.73226,338.99,3.82,1.83,2022-07-16,1425,A,89,6.1NRT,308.24,202.34,D
35.42738,-5.70177,319.74,3.85,1.83,2022-07-16,1425,A,39,6.1NRT,305.47,39.88,D
35.42567,-5.73858,327.24,3.82,1.83,2022-07-16,1425,A,80,6.1NRT,307.06,90.54,D
36.60847,-4.68341,339.79,4.57,1.96,2022-07-16,1425,A,90,6.1NRT,306.72,287.2,D
36.60733,-4.6862,333.65,4.57,1.96,2022-07-16,1425,A,86,6.1NRT,306.77,203.56,D
36.62498,-4.68783,327.21,4.57,1.96,2022-07-16,1425,A,80,6.1NRT,304.44,126.67,D
36.62646,-4.69423,319.47,4.57,1.96,2022-07-16,1425,A,55,6.1NRT,303.98,53.34,D
46.83826,34.71831,337.35,1.38,1.16,2022-07-16,1902,T,100,6.1NRT,284.16,67.77,N
46.83486,34.70078,337.11,1.39,1.17,2022-07-16,1902,T,100,6.1NRT,281.18,67.4,N
46.80358,32.30688,303.98,1.81,1.32,2022-07-16,1902,T,58,6.1NRT,287.51,16.22,N
47.06114,32.27359,311.51,1.79,1.31,2022-07-16,1902,T,83,6.1NRT,289.2,25.36,N
47.06116,32.29296,302.52,1.78,1.31,2022-07-16,1902,T,50,6.1NRT,288.92,12.44,N
47.05626,32.27054,311.15,1.79,1.31,2022-07-16,1902,T,82,6.1NRT,289.24,25.45,N
47.29831,33.29527,305.72,1.57,1.23,2022-07-16,1902,T,65,6.1NRT,290.69,13.12,N
47.22127,32.47919,302.68,1.73,1.29,2022-07-16,1902,T,51,6.1NRT,288.15,13.07,N
37.44013,15.02781,317.67,1.22,1.1,2022-07-16,2038,T,95,6.1NRT,295.47,19.09,N
38.96299,17.03825,316.6,1.02,1.01,2022-07-16,2038,T,91,6.1NRT,296.6,13.57,N
41.59238,15.29947,306.44,1.06,1.03,2022-07-16,2038,T,65,6.1NRT,293.55,5.92,N
41.60148,15.29692,307.64,1.06,1.03,2022-07-16,2038,T,72,6.1NRT,293.61,6.8,N
41.68702,15.08889,305.75,1.07,1.03,2022-07-16,2038,T,66,6.1NRT,293.85,6.15,N
42.49231,19.33963,315.37,1.08,1.04,2022-07-16,2038,T,91,6.1NRT,296.63,13.09,N
42.49077,19.32693,307.76,1.08,1.04,2022-07-16,2038,T,72,6.1NRT,295.8,6.29,N
42.5032,19.35111,323.97,1.08,1.04,2022-07-16,2038,T,100,6.1NRT,296.33,22.07,N
42.91538,18.96904,315.45,1.07,1.03,2022-07-16,2038,T,91,6.1NRT,291.93,15.72,N
42.91385,18.95667,307.41,1.07,1.03,2022-07-16,2038,T,71,6.1NRT,291.25,8.99,N
43.80286,25.54391,317.24,2.25,1.45,2022-07-16,2038,T,95,6.1NRT,290.21,52.32,N
43.18711,17.72165,315.52,1.01,1.01,2022-07-16,2038,T,91,6.1NRT,295.6,12.55,N
43.18547,17.70936,308.71,1.01,1.01,2022-07-16,2038,T,75,6.1NRT,294.93,7.28,N
48.27425,14.33198,308.5,1,1,2022-07-16,2042,T,75,6.1NRT,291.68,9.04,N
52.1501,10.39999,309.43,1.08,1.04,2022-07-16,2042,T,77,6.1NRT,286.56,12.52,N
52.15915,10.39587,301.52,1.08,1.04,2022-07-16,2042,T,28,6.1NRT,286.13,6.96,N
51.48227,6.7178,304.81,1.49,1.21,2022-07-16,2042,T,62,6.1NRT,289.87,12.84,N
51.17469,3.81363,306.39,2.05,1.39,2022-07-16,2042,T,68,6.1NRT,287.31,26.52,N
51.04221,2.30379,306.06,2.44,1.51,2022-07-16,2042,T,67,6.1NRT,287.23,30.68,N
35.07639,-5.59641,365.81,1,1,2022-07-16,2216,T,100,6.1NRT,300.4,99.97,N
35.07484,-5.60723,432.01,1,1,2022-07-16,2216,T,100,6.1NRT,312.28,502.37,N
35.07329,-5.6181,316.52,1,1,2022-07-16,2216,T,93,6.1NRT,297.37,11.16,N
35.08372,-5.60914,314.35,1,1,2022-07-16,2216,T,89,6.1NRT,296.9,9.69,N
35.42915,-5.70849,308.81,1,1,2022-07-16,2216,T,75,6.1NRT,296.86,5.97,N
36.6206,-4.60684,307.83,1.03,1.01,2022-07-16,2216,T,70,6.1NRT,295.11,6.22,N
36.61454,-4.65274,331.95,1.03,1.01,2022-07-16,2216,T,100,6.1NRT,295.11,31,N
36.63121,-4.59684,323.91,1.03,1.01,2022-07-16,2216,T,100,6.1NRT,297.34,20.24,N
36.62968,-4.60838,305.9,1.03,1.01,2022-07-16,2216,T,41,6.1NRT,295.61,4.77,N
36.61915,-4.68806,306.76,1.03,1.01,2022-07-16,2216,T,66,6.1NRT,296.11,5.83,N
37.59581,-5.69983,309.77,1,1,2022-07-16,2216,T,73,6.1NRT,298.43,6.32,N
38.59801,-6.76535,318.29,1,1,2022-07-16,2216,T,96,6.1NRT,300.41,12.31,N
38.60688,-6.76748,319.69,1,1,2022-07-16,2216,T,99,6.1NRT,299.89,13.47,N
40.21506,-5.72823,337.46,1.03,1.01,2022-07-16,2216,T,100,6.1NRT,300.93,37.53,N
40.22411,-5.72991,316.3,1.03,1.01,2022-07-16,2216,T,92,6.1NRT,299.1,11.28,N
40.47241,-4.48397,321.84,1.11,1.05,2022-07-16,2216,T,100,6.1NRT,296.63,20.59,N
40.48304,-6.20524,303.94,1.01,1.01,2022-07-16,2216,T,43,6.1NRT,293.89,3.84,N
41.1786,-7.88175,306.54,1.01,1,2022-07-16,2218,T,68,6.1NRT,293.24,6.59,N
41.17684,-7.89366,306.51,1.01,1,2022-07-16,2218,T,68,6.1NRT,292.99,6.68,N
41.22678,-7.99273,303.15,1.01,1,2022-07-16,2218,T,46,6.1NRT,291.86,4.97,N
41.46785,-7.98925,342.07,1.01,1,2022-07-16,2218,T,100,6.1NRT,295.91,46.74,N
41.4661,-8.00109,328.1,1.01,1,2022-07-16,2218,T,100,6.1NRT,294.95,26.19,N
41.78984,-7.48948,336.65,1,1,2022-07-16,2218,T,100,6.1NRT,293.73,36.93,N
41.78816,-7.50134,368.15,1,1,2022-07-16,2218,T,100,6.1NRT,300.63,109,N
41.78647,-7.51319,307.07,1,1,2022-07-16,2218,T,69,6.1NRT,294.46,6.39,N
41.79871,-7.49178,318.26,1,1,2022-07-16,2218,T,41,6.1NRT,294.69,14.13,N
41.79702,-7.50363,372.27,1,1,2022-07-16,2218,T,100,6.1NRT,304.49,121.85,N
41.79533,-7.51548,344.96,1,1,2022-07-16,2218,T,100,6.1NRT,296.23,50.33,N
41.80589,-7.50593,328.74,1,1,2022-07-16,2218,T,86,6.1NRT,294.51,24.99,N
41.8042,-7.51778,314.66,1,1,2022-07-16,2218,T,66,6.1NRT,291.61,11.32,N
41.82318,-7.44892,310.64,1,1,2022-07-16,2218,T,71,6.1NRT,277.47,11.68,N
41.82868,-7.47494,311.32,1,1,2022-07-16,2218,T,32,6.1NRT,278.02,10.41,N
42.54704,-7.2881,301.86,1,1,2022-07-16,2218,T,45,6.1NRT,275.1,5.14,N
42.59475,-7.27564,308.89,1,1,2022-07-16,2218,T,76,6.1NRT,290.35,8.48,N
42.59308,-7.2877,302.45,1,1,2022-07-16,2218,T,49,6.1NRT,290.4,4.4,N
42.6036,-7.27804,324.62,1,1,2022-07-16,2218,T,100,6.1NRT,291.9,21.65,N
42.60194,-7.29006,312.86,1,1,2022-07-16,2218,T,86,6.1NRT,290.6,10.59,N
42.62639,-7.2463,310.59,1,1,2022-07-16,2218,T,80,6.1NRT,289.2,9.51,N
42.66468,-7.23757,300.01,1,1,2022-07-16,2218,T,6,6.1NRT,289.38,3.43,N
44.48723,-0.48002,323.86,1.93,1.36,2022-07-16,2218,T,100,6.1NRT,297.78,53.04,N
44.48188,-0.55292,311.59,1.91,1.35,2022-07-16,2218,T,44,6.1NRT,296.02,21.07,N
44.48009,-0.57709,312.59,1.91,1.35,2022-07-16,2218,T,82,6.1NRT,296.08,24,N
44.50124,-0.45745,312.29,1.94,1.36,2022-07-16,2218,T,55,6.1NRT,294.99,24.03,N
44.49944,-0.48188,325.29,1.93,1.36,2022-07-16,2218,T,99,6.1NRT,298.43,53.12,N
44.49405,-0.55465,335.78,1.91,1.35,2022-07-16,2218,T,100,6.1NRT,299.76,87.14,N
44.51347,-0.45926,327.6,1.94,1.36,2022-07-16,2218,T,100,6.1NRT,296.6,60.99,N
44.51165,-0.4837,340.86,1.93,1.36,2022-07-16,2218,T,100,6.1NRT,298.64,107.14,N
44.50621,-0.55643,317.65,1.91,1.35,2022-07-16,2218,T,14,6.1NRT,298.35,29.69,N
44.54465,-1.22208,309.8,1.76,1.3,2022-07-16,2218,T,78,6.1NRT,295.67,13.54,N
44.54289,-1.24389,317.86,1.76,1.3,2022-07-16,2218,T,96,6.1NRT,295.25,27.98,N
44.56178,-1.15691,307.61,1.78,1.31,2022-07-16,2218,T,66,6.1NRT,295.57,13.28,N
44.56987,-1.20353,327.89,1.77,1.3,2022-07-16,2218,T,100,6.1NRT,296.61,51.6,N
44.56806,-1.22562,341.18,1.76,1.3,2022-07-16,2218,T,100,6.1NRT,296.3,95.38,N
44.56514,-1.20953,337.35,1.77,1.3,2022-07-16,2218,T,100,6.1NRT,297.42,81.94,N
51.57268,-3.76628,301.31,1.6,1.25,2022-07-16,2220,T,24,6.1NRT,287.63,12.07,N
42.71793,24.18115,300.28,1.14,1.06,2022-07-17,0045,A,24,6.1NRT,287.33,6.42,N
42.92195,18.97247,304.17,1.07,1.03,2022-07-17,0045,A,59,6.1NRT,289.61,7.8,N
42.49616,19.34315,303.39,1.04,1.02,2022-07-17,0045,A,55,6.1NRT,293.37,4.76,N
39.01881,16.98495,306.04,1.15,1.07,2022-07-17,0048,A,67,6.1NRT,293.91,8.06,N
39.0172,16.99825,308.43,1.15,1.07,2022-07-17,0048,A,74,6.1NRT,295.33,9.97,N
48.61066,21.18251,306.9,1.05,1.03,2022-07-17,0043,A,70,6.1NRT,285.27,10.96,N
44.08801,24.7782,300.04,1.14,1.07,2022-07-17,0043,A,12,6.1NRT,288.08,6.4,N
36.62407,-4.59193,306.44,1.02,1.01,2022-07-17,0224,A,68,6.1NRT,294.17,6.27,N
36.6274,-4.67774,305.19,1.01,1.01,2022-07-17,0224,A,63,6.1NRT,294.05,5.96,N
35.08763,-5.61604,336.78,1,1,2022-07-17,0226,A,100,6.1NRT,299.71,36.08,N
35.08601,-5.60529,344.74,1,1,2022-07-17,0226,A,100,6.1NRT,301.5,49.85,N
35.08438,-5.59446,306.93,1,1,2022-07-17,0226,A,41,6.1NRT,296.27,5.35,N
35.07875,-5.61795,332.95,1,1,2022-07-17,0226,A,100,6.1NRT,296.89,30.64,N
35.07713,-5.60724,351.17,1,1,2022-07-17,0226,A,100,6.1NRT,301.32,62.99,N
35.0755,-5.59645,306.45,1,1,2022-07-17,0226,A,39,6.1NRT,295.66,5.01,N
53.57061,-0.61622,303.79,1.02,1.01,2022-07-17,0221,A,57,6.1NRT,282.8,8.15,N
53.56856,-0.60114,304.97,1.02,1.01,2022-07-17,0221,A,62,6.1NRT,284.18,8.97,N
51.48257,6.71432,305.52,1.5,1.21,2022-07-17,0221,A,65,6.1NRT,285.39,16.28,N
51.17968,3.81534,307.87,1.18,1.08,2022-07-17,0221,A,71,6.1NRT,286.83,12.9,N
51.17031,3.81096,309.65,1.18,1.08,2022-07-17,0221,A,78,6.1NRT,287.2,14.64,N
51.04452,2.30486,307.69,1.08,1.04,2022-07-17,0221,A,72,6.1NRT,286.71,10.44,N
51.56772,-3.76625,307.59,1.14,1.06,2022-07-17,0221,A,72,6.1NRT,288.54,11.13,N
49.66393,-1.86461,317.47,1.01,1,2022-07-17,0221,A,94,6.1NRT,288.86,17.2,N
44.97357,-0.67564,315.57,1.06,1.03,2022-07-17,0224,A,91,6.1NRT,285.25,16.91,N
44.5161,-0.46034,316.92,1.09,1.04,2022-07-17,0224,A,66,6.1NRT,295.15,15.19,N
44.50697,-0.46336,329.37,1.09,1.04,2022-07-17,0224,A,89,6.1NRT,296.51,29.19,N
44.49783,-0.46637,330.04,1.09,1.04,2022-07-17,0224,A,100,6.1NRT,298.86,30.87,N
44.50556,-0.55374,315.39,1.08,1.04,2022-07-17,0224,A,91,6.1NRT,296.19,15.08,N
44.50332,-0.54045,321.44,1.08,1.04,2022-07-17,0224,A,100,6.1NRT,297.38,21.03,N
44.49434,-0.48719,307.19,1.09,1.04,2022-07-17,0224,A,51,6.1NRT,294.35,8.47,N
44.49208,-0.47385,323.23,1.09,1.04,2022-07-17,0224,A,100,6.1NRT,299.83,24.45,N
44.48982,-0.46048,306.36,1.09,1.04,2022-07-17,0224,A,58,6.1NRT,290.72,8.38,N
43.44812,4.90833,303.72,2.01,1.38,2022-07-17,0224,A,57,6.1NRT,293.17,14.54,N
44.49644,-0.55674,328.61,1.08,1.04,2022-07-17,0224,A,100,6.1NRT,297.75,30.24,N
44.4942,-0.54346,354.76,1.08,1.04,2022-07-17,0224,A,100,6.1NRT,302.57,81.95,N
44.48733,-0.55976,338.78,1.08,1.04,2022-07-17,0224,A,100,6.1NRT,297.72,46.53,N
44.48508,-0.54647,338.17,1.08,1.04,2022-07-17,0224,A,100,6.1NRT,295.26,45.34,N
44.47821,-0.56277,311.68,1.08,1.04,2022-07-17,0224,A,83,6.1NRT,292.74,12.22,N
44.56851,-1.2198,335.65,1.04,1.02,2022-07-17,0224,A,100,6.1NRT,297.58,35.72,N
44.56641,-1.20698,317.95,1.04,1.02,2022-07-17,0224,A,72,6.1NRT,295.39,14.1,N
44.55265,-1.23824,350.17,1.04,1.02,2022-07-17,0224,A,100,6.1NRT,296.92,63.39,N
44.55056,-1.2255,345.78,1.04,1.02,2022-07-17,0224,A,100,6.1NRT,297.45,54.5,N
44.54158,-1.22832,314.72,1.04,1.02,2022-07-17,0224,A,90,6.1NRT,294.3,11.68,N
43.52706,-5.7252,302.08,1.09,1.04,2022-07-17,0224,A,47,6.1NRT,291.4,5.79,N
43.34398,-4.60011,306.34,1.02,1.01,2022-07-17,0224,A,68,6.1NRT,293.35,6.62,N
42.66876,-7.24923,322.23,1.2,1.09,2022-07-17,0224,A,100,6.1NRT,288.3,26.45,N
42.66692,-7.23353,307.35,1.2,1.09,2022-07-17,0224,A,71,6.1NRT,287.6,10.21,N
42.62815,-7.24218,304.79,1.2,1.09,2022-07-17,0224,A,25,6.1NRT,291.28,6.66,N
42.61351,-7.28815,341.61,1.21,1.09,2022-07-17,0224,A,100,6.1NRT,293.88,58.86,N
42.61195,-7.27437,341,1.2,1.09,2022-07-17,0224,A,100,6.1NRT,293.97,56.86,N
42.60222,-7.27632,337.75,1.2,1.09,2022-07-17,0224,A,100,6.1NRT,293.27,50.48,N
42.60175,-7.28326,321.51,1.2,1.09,2022-07-17,0224,A,100,6.1NRT,292.32,24.41,N
42.60011,-7.26925,323.82,1.2,1.09,2022-07-17,0224,A,100,6.1NRT,290.89,27.95,N
42.55173,-7.28094,312.5,1.2,1.09,2022-07-17,0224,A,85,6.1NRT,289.89,14.35,N
42.1511,-7.32704,304.04,1.2,1.09,2022-07-17,0224,A,58,6.1NRT,291.65,6.62,N
42.14935,-7.31167,340.42,1.19,1.09,2022-07-17,0224,A,100,6.1NRT,295.15,56.83,N
42.14706,-7.31838,331.35,1.19,1.09,2022-07-17,0224,A,100,6.1NRT,293.99,39.33,N
42.14527,-7.30339,317.49,1.19,1.09,2022-07-17,0224,A,95,6.1NRT,295.09,19.51,N
41.80269,-7.50497,315.35,1.2,1.09,2022-07-17,0224,A,91,6.1NRT,295.16,18.17,N
41.79295,-7.50679,338.33,1.2,1.09,2022-07-17,0224,A,100,6.1NRT,296.35,53.73,N
41.79134,-7.49309,323.41,1.2,1.09,2022-07-17,0224,A,100,6.1NRT,297.1,27.91,N
41.47377,-7.99935,301.38,1.25,1.11,2022-07-17,0224,A,41,6.1NRT,291.32,5.98,N
41.47206,-7.98433,331.79,1.25,1.11,2022-07-17,0224,A,100,6.1NRT,293.63,43.84,N
41.46202,-7.9853,329.99,1.25,1.11,2022-07-17,0224,A,100,6.1NRT,293.14,40.44,N
41.41796,-8.21734,310.94,1.28,1.12,2022-07-17,0224,A,81,6.1NRT,290.91,15.24,N
41.2282,-7.98228,301.89,1.24,1.11,2022-07-17,0224,A,45,6.1NRT,291.07,6.56,N
40.22486,-5.72906,323.39,1.03,1.01,2022-07-17,0224,A,100,6.1NRT,299.46,19.98,N
40.22318,-5.7166,332.38,1.03,1.01,2022-07-17,0224,A,100,6.1NRT,299.43,31.44,N
40.21585,-5.73092,331.3,1.03,1.01,2022-07-17,0224,A,100,6.1NRT,299.89,29.7,N
40.21417,-5.71849,321.93,1.03,1.01,2022-07-17,0224,A,100,6.1NRT,297.98,18.6,N
46.8058,29.62587,389.08,1.25,1.11,2022-07-17,0837,T,100,6.1NRT,309.83,259.02,D
46.80402,29.64212,374.48,1.24,1.11,2022-07-17,0837,T,94,6.1NRT,300.19,171.93,D
46.79588,29.62369,377.72,1.25,1.11,2022-07-17,0837,T,100,6.1NRT,303.98,189.06,D
46.79411,29.63993,356.72,1.24,1.11,2022-07-17,0837,T,93,6.1NRT,294.34,96.27,D
45.58751,32.83305,311.22,1.01,1,2022-07-17,0837,T,47,6.1NRT,300,8.19,D
45.91133,29.3518,317.29,1.25,1.11,2022-07-17,0837,T,33,6.1NRT,302.77,7.8,D
45.90141,29.34966,334.23,1.25,1.11,2022-07-17,0837,T,83,6.1NRT,302.75,33.59,D
45.84841,29.73926,326.81,1.2,1.09,2022-07-17,0837,T,73,6.1NRT,308.39,13.29,D
45.84037,29.72171,323.57,1.21,1.09,2022-07-17,0837,T,20,6.1NRT,307.72,8.74,D
45.74924,29.25499,324.06,1.25,1.11,2022-07-17,0837,T,70,6.1NRT,309.05,9.51,D
45.6186,28.3621,325.99,1.37,1.16,2022-07-17,0837,T,75,6.1NRT,307.99,15.92,D
45.58735,28.67095,326.99,1.32,1.14,2022-07-17,0837,T,77,6.1NRT,308.05,16.64,D
45.60822,28.36011,326.02,1.37,1.16,2022-07-17,0837,T,69,6.1NRT,305.84,15.27,D
45.6065,28.3774,324.68,1.37,1.16,2022-07-17,0837,T,65,6.1NRT,306.12,13.41,D
44.24014,23.05138,319.3,2.55,1.54,2022-07-17,0837,T,63,6.1NRT,302.61,26.41,D
43.7268,25.12394,322.19,1.91,1.35,2022-07-17,0837,T,68,6.1NRT,304.54,22.93,D
42.71421,24.17241,313.91,2.12,1.41,2022-07-17,0837,T,26,6.1NRT,301.25,20.08,D
40.83596,33.21818,316.33,1.03,1.01,2022-07-17,0839,T,68,6.1NRT,300.53,7.8,D
45.24373,27.72004,313.35,4.57,1.96,2022-07-17,1013,A,44,6.1NRT,296.18,53.65,D
45.24362,27.7118,314.08,4.57,1.96,2022-07-17,1013,A,40,6.1NRT,296.43,57.08,D
45.80679,28.65968,317.15,3.92,1.84,2022-07-17,1013,A,33,6.1NRT,296,69.26,D
46.39171,28.60134,314.74,3.78,1.82,2022-07-17,1013,A,59,6.1NRT,298.91,36.21,D
46.38303,28.60378,316.23,3.78,1.82,2022-07-17,1013,A,64,6.1NRT,298.99,45.27,D
54.85117,11.40237,305.21,1.02,1.01,2022-07-17,1013,T,48,6.1NRT,291.19,4.12,D
53.94553,10.1972,305.19,1.04,1.02,2022-07-17,1013,T,48,6.1NRT,292.14,5.46,D
53.13256,8.6951,316.14,1.1,1.05,2022-07-17,1013,T,0,6.1NRT,300.22,10.39,D
52.16479,10.41842,319.53,1.01,1.01,2022-07-17,1013,T,49,6.1NRT,301.53,10.87,D
52.15709,10.4097,327.76,1.01,1.01,2022-07-17,1013,T,82,6.1NRT,302.4,19.85,D
52.1482,10.40653,315.29,1.01,1.01,2022-07-17,1013,T,50,6.1NRT,299.15,7.45,D
51.48848,6.71174,321.2,1.21,1.09,2022-07-17,1013,T,0,6.1NRT,304.63,12.53,D
51.36729,6.70794,318.91,1.21,1.09,2022-07-17,1013,T,59,6.1NRT,302.78,10.7,D
51.17672,3.8114,317.29,1.58,1.24,2022-07-17,1013,T,54,6.1NRT,295.93,17.9,D
51.1656,3.80914,316.38,1.58,1.24,2022-07-17,1013,T,51,6.1NRT,297.12,16.26,D
49.74804,12.76879,318.09,1.06,1.03,2022-07-17,1013,T,73,6.1NRT,306.93,11.78,D
49.13068,15.01121,313.38,1.27,1.12,2022-07-17,1013,T,68,6.1NRT,297.91,12,D
49.12751,15.02789,306.12,1.28,1.12,2022-07-17,1013,T,31,6.1NRT,294.96,4.97,D
49.52999,8.41205,320.59,1.04,1.02,2022-07-17,1013,T,43,6.1NRT,306.51,7.2,D
48.27358,14.33251,327.6,1.24,1.11,2022-07-17,1013,T,74,6.1NRT,305.51,24.44,D
48.27052,14.34874,321.37,1.25,1.11,2022-07-17,1013,T,42,6.1NRT,301.14,15.68,D
49.34756,6.74108,322.96,1.14,1.07,2022-07-17,1013,T,57,6.1NRT,307.3,12.46,D
48.65743,11.7212,312.42,1.04,1.02,2022-07-17,1013,T,51,6.1NRT,298.8,5.9,D
49.24298,6.8513,320.46,1.13,1.06,2022-07-17,1013,T,54,6.1NRT,305.12,11.62,D
48.08786,9.80805,317.41,1,1,2022-07-17,1015,T,53,6.1NRT,302.24,7.79,D
45.07673,20.01914,315.32,2.87,1.62,2022-07-17,1015,T,63,6.1NRT,297.19,33.64,D
45.06784,20.05363,336.37,2.88,1.62,2022-07-17,1015,T,88,6.1NRT,298.79,147.1,D
45.06688,20.04596,338.44,2.88,1.62,2022-07-17,1015,T,90,6.1NRT,298.99,162.54,D
44.10247,23.26684,316.76,4.57,1.96,2022-07-17,1015,T,70,6.1NRT,298.96,62.95,D
44.10198,23.26213,317.03,4.57,1.96,2022-07-17,1015,T,70,6.1NRT,299.06,66.32,D
45.86397,13.63077,315.07,1.3,1.13,2022-07-17,1015,T,66,6.1NRT,298.62,9.5,D
45.86094,13.64667,346.33,1.3,1.13,2022-07-17,1015,T,94,6.1NRT,300.8,71.16,D
45.85792,13.66248,327.3,1.3,1.13,2022-07-17,1015,T,82,6.1NRT,298.68,28.28,D
45.97621,12.62917,325.57,1.18,1.08,2022-07-17,1015,T,71,6.1NRT,304.98,11.56,D
45.96674,12.62576,323.09,1.18,1.08,2022-07-17,1015,T,64,6.1NRT,305.17,9.31,D
